Formula,ANZA-BTM,BLAN-BTM,CFS2-BTM,CLBJ-BTM,DELA-BTM,MOAB-BTM,ONAQ-BTM,PPRH-BTM,SOAP-BTM,TEAK-BTM
C40H26O15S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H26O16S2,0,0,0,0,0,0,0,0,0,0
C40H26O2S2N2,0,0,0,1,0,0,0,0,1,0
C40H26O20S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H26O21,0,0,0,0,0,0,0,0,0,0
C40H26O22,0,0,0,0,0,0,0,0,0,0
C40H26O23,0,0,0,0,0,0,0,0,0,0
C40H26O3S1N2,0,0,0,0,0,0,0,0,0,0
C40H26O3S2N2,0,0,0,0,0,0,0,0,0,0
C40H26O4S1N1P1,0,0,0,0,0,0,0,0,0,0
C40H26O8N2,0,0,0,0,0,0,0,0,0,0
C40H26O8S1N3P1,0,0,0,1,0,0,0,0,0,0
C40H26O9N2,0,0,0,0,0,0,0,0,0,0
C40H26O9N3P1,0,0,0,0,0,0,0,0,0,0
C40H27O1S2N3,0,0,0,0,0,0,0,0,0,0
C40H27O10S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H27O11S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H27O12S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H27O13S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H27O15S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H27O16S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H27O16S1N3,0,0,0,0,0,0,0,0,0,0
C40H27O17S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H27O18S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H27O18S1N3,0,0,0,0,0,0,0,0,0,0
C40H27O2S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H27O21S1N3,0,0,0,0,0,0,0,0,0,0
C40H27O3S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H27O5S1P1,0,0,0,0,0,0,0,0,0,0
C40H27O6N3,0,0,0,0,0,0,0,0,0,0
C40H27O6S1P1,0,0,0,0,0,0,0,0,0,0
C40H28O10S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H28O10S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H28O11S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H28O11S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H28O12S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H28O12S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H28O14S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H28O15S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H28O16S2,0,0,0,0,0,0,0,0,0,0
C40H28O16S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H28O21,0,0,0,0,0,0,0,0,0,0
C40H28O21S2,0,0,0,0,0,0,0,0,0,0
C40H28O22,0,0,0,0,0,0,0,0,0,0
C40H28O23,0,0,0,0,0,0,0,0,0,0
C40H28O3S1N2,0,0,0,0,0,0,0,0,0,0
C40H28O4S1N1P1,0,0,0,0,0,0,0,0,0,0
C40H28O4S1N2,0,0,0,0,0,0,0,0,0,0
C40H28O4S2N2,0,0,0,0,0,0,0,0,0,0
C40H28O6N2,0,0,0,0,0,0,0,0,0,0
C40H28O7N2,0,0,0,0,0,0,0,0,0,0
C40H28O9S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H29O1S2N3,0,0,0,0,0,0,0,0,0,0
C40H29O10S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O13S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O13S1N3,0,0,0,0,0,0,0,0,0,0
C40H29O14S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O15S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O16S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O17S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O17S1N3,0,0,0,0,0,0,0,0,0,0
C40H29O18S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O19S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O2S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O2S2N1,0,0,0,0,0,0,0,0,0,0
C40H29O20S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O21S2N1,0,0,0,0,0,0,0,0,0,0
C40H29O3S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O5N1,0,0,0,0,0,0,0,0,0,1
C40H29O5S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H29O5S1P1,0,0,0,0,0,0,0,0,0,0
C40H29O9N1,0,0,0,1,0,0,0,0,0,0
C40H29O9N3,0,0,0,0,0,0,0,0,0,0
C40H29O9S2N1,0,0,0,0,0,0,0,0,0,0
C40H30O1S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H30O10S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H30O11N1P1,0,0,0,0,0,0,0,0,0,0
C40H30O11S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H30O12S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H30O12S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H30O13S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H30O14N1P1,0,0,0,0,0,0,0,0,0,0
C40H30O14S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H30O14S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H30O15S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H30O16S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H30O20,0,0,0,0,0,0,0,0,0,0
C40H30O21,0,0,0,0,0,0,0,0,0,0
C40H30O22,0,0,0,0,0,0,0,0,0,0
C40H30O23,0,0,0,0,0,0,0,0,0,0
C40H30O23S2,0,0,0,0,0,0,0,0,0,0
C40H30O3S1N2,0,0,0,0,0,0,0,0,0,0
C40H30O4S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H30O5S1N1P1,0,0,0,0,0,0,0,0,0,0
C40H30O6N2,0,0,0,0,0,0,0,0,0,0
C40H30O7N2,0,0,0,0,0,0,0,0,0,0
C40H30O8S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H31O1S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H31O1S2N3,0,0,0,0,0,0,0,0,0,0
C40H31O11S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H31O12S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H31O14S1N2P1,0,0,0,1,0,0,0,0,0,0
C40H31O15S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H31O15S1N3,0,0,0,0,0,0,0,0,0,0
C40H31O16S1N3,0,0,0,0,0,0,0,0,0,0
C40H31O17S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H31O18S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H31O18S1N3,0,0,0,0,0,0,0,0,0,0
C40H31O19S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H31O19S1N3,0,0,0,0,0,0,0,0,0,0
C40H31O2S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H31O20S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H31O8S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H31O9S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H32O10,0,0,0,0,0,0,0,0,0,0
C40H32O12S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H32O13S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H32O13S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H32O14S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H32O14S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H32O15S2,0,0,0,0,0,0,0,0,0,0
C40H32O15S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H32O16S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H32O16S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H32O18S2,0,0,0,0,0,0,0,0,0,0
C40H32O2S2N2,0,0,0,0,0,0,0,0,0,0
C40H32O20,0,0,0,0,0,0,0,0,0,0
C40H32O21,0,0,0,0,0,0,0,0,0,0
C40H32O21S2,0,0,0,0,0,0,0,0,0,0
C40H32O22,0,0,0,0,0,0,0,0,0,0
C40H32O23,0,0,0,0,0,0,0,0,0,0
C40H32O23S2,0,0,0,0,0,0,0,0,0,0
C40H32O3S1,0,0,0,0,0,0,0,0,0,0
C40H32O5N2,0,0,0,0,0,0,0,0,0,0
C40H32O7S1,0,0,0,0,0,0,0,0,0,0
C40H32O8S1,0,0,0,0,0,0,0,0,0,0
C40H32O8S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H32O9,0,0,0,0,0,0,0,0,0,0
C40H32O9S1,0,0,0,0,0,0,0,0,0,0
C40H33O1S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H33O10S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H33O11S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H33O12S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H33O13S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H33O13S1N3,0,0,0,0,0,0,0,0,0,0
C40H33O14S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H33O15S1N3,0,0,0,0,0,0,0,0,0,0
C40H33O16S1N3,0,0,0,0,0,0,0,0,0,0
C40H33O18S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H33O19S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H33O19S1N3,0,0,0,0,0,0,0,0,0,0
C40H33O2S2N1,0,0,0,0,0,0,0,0,0,0
C40H33O4S1P1,0,0,0,0,0,0,0,0,0,0
C40H33O6S1N3,0,0,0,0,0,0,0,0,0,0
C40H33O7S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H33O8S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H33O9S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H33O9S2N1,0,0,0,1,0,0,0,0,0,0
C40H34O1N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O10,0,0,0,0,0,0,0,0,0,0
C40H34O10S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O11N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O11S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H34O11S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O13S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H34O13S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O14S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O15S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O16S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O17S1N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O17S2,0,0,0,0,0,0,0,0,0,0
C40H34O17S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O18S2,0,0,0,0,0,0,0,0,0,0
C40H34O19,0,0,0,0,0,0,0,0,0,0
C40H34O20,0,0,0,0,0,0,0,0,0,0
C40H34O21,0,0,0,0,0,0,0,0,0,0
C40H34O21S2,0,0,0,0,0,0,0,0,0,0
C40H34O23,0,0,0,0,0,0,0,0,0,0
C40H34O23S2,0,0,0,0,0,0,0,0,0,0
C40H34O3S1,0,0,0,0,0,0,0,0,0,0
C40H34O4S1,0,0,0,0,0,0,0,0,0,0
C40H34O4S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O6S1,0,0,0,0,0,0,0,0,0,0
C40H34O8,0,0,0,0,0,0,0,0,0,0
C40H34O8S1,0,0,0,0,0,0,0,0,0,0
C40H34O8S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H34O9N3P1,0,0,0,0,0,0,0,0,0,0
C40H34O9S1,0,0,0,0,0,0,0,0,0,0
C40H35O10S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H35O11S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H35O12S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H35O13S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H35O14S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H35O14S1N3,0,0,0,0,0,0,0,0,0,0
C40H35O15S1N3,0,0,0,0,0,0,0,0,0,0
C40H35O18S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H35O19S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H36O1N2,0,0,0,0,0,0,0,0,0,0
C40H36O1S1,0,0,0,0,0,0,0,0,0,0
C40H36O10S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H36O11S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H36O11S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H36O12S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H36O13S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H36O13S2,0,0,0,0,0,0,0,0,0,0
C40H36O13S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H36O14S2,0,0,0,0,0,0,0,0,0,0
C40H36O14S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H36O15S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H36O16S2,0,0,0,0,0,0,0,0,0,0
C40H36O17S2,0,0,0,0,0,0,0,0,0,0
C40H36O18S2,0,0,0,0,0,0,0,0,0,0
C40H36O19,0,0,0,0,0,0,0,0,0,0
C40H36O19S2,0,0,0,0,0,0,0,0,0,0
C40H36O2S1,0,0,0,0,0,0,0,0,0,0
C40H36O20,0,0,0,0,0,0,0,0,0,0
C40H36O23,0,0,0,0,0,0,0,0,0,0
C40H36O23S2,0,0,0,0,0,0,0,0,0,0
C40H36O3S1,0,0,0,0,0,0,0,0,0,0
C40H36O4S1,0,0,0,0,0,0,0,0,0,0
C40H36O5,0,0,0,0,0,0,0,0,0,0
C40H36O6S1,0,0,0,0,0,0,0,0,0,0
C40H36O8S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H36O9S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H37O10S1N1,0,0,0,0,0,0,0,0,0,0
C40H37O13S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H37O13S1N3,0,0,0,0,0,0,0,0,0,0
C40H37O14S1N3,0,0,0,0,0,0,0,0,0,0
C40H37O15S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H37O16S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H37O17S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H37O18S1N3,0,0,0,0,0,0,0,0,0,0
C40H37O19S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H37O2S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H37O2S2N1,0,0,0,0,0,0,0,0,0,0
C40H37O3S1N1,0,0,0,0,0,0,0,0,0,0
C40H37O6S1N1,0,0,0,0,0,0,0,0,0,0
C40H37O6S1N3,0,0,0,0,0,0,0,0,0,0
C40H37O7S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H37O8S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H37O9S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H37O9S2N1,0,0,0,0,0,0,0,0,0,0
C40H38O1S1,0,0,0,0,0,0,0,0,0,0
C40H38O10S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H38O11S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H38O12N2,0,0,0,0,0,0,0,0,0,0
C40H38O12S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H38O12S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H38O13S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H38O14S2,0,0,0,0,0,0,0,0,0,0
C40H38O16S2,0,0,0,0,0,0,0,0,0,0
C40H38O16S2N1P1,0,0,0,1,0,0,0,0,0,0
C40H38O17,0,0,0,0,0,0,0,0,0,0
C40H38O17S2,0,0,0,0,0,0,0,0,0,0
C40H38O18S2,0,0,0,0,0,0,0,0,0,0
C40H38O19,0,0,0,0,0,0,0,0,0,0
C40H38O19S2,0,0,0,0,0,0,0,0,0,0
C40H38O20,0,0,0,0,0,0,0,0,0,0
C40H38O21,0,0,0,0,0,0,0,0,0,0
C40H38O21S2,0,0,0,0,0,0,0,0,0,0
C40H38O21S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H38O23S2,0,0,0,0,0,0,0,0,0,0
C40H38O3S1,0,0,0,0,0,0,0,0,0,0
C40H38O4S1,0,0,0,0,0,0,0,0,0,0
C40H38O4S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H38O5S1,0,0,0,0,0,0,0,0,0,0
C40H38O5S1N1P1,0,0,0,0,0,0,0,0,0,0
C40H38O6S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H38O6S2N2,0,0,0,0,0,0,0,0,0,0
C40H38O7S1,0,0,0,0,0,0,0,0,0,0
C40H38O7S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H38O8S1,0,0,0,0,0,0,0,0,0,0
C40H38O8S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H38O9S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H39O11S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H39O13S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H39O14S1N3,0,0,0,0,0,0,0,0,0,0
C40H39O15S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H39O16S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H39O16S2N1,0,0,0,0,0,0,0,0,0,0
C40H39O17S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H39O2S2N3,0,0,0,0,0,0,0,0,0,0
C40H39O3S1N2P1,0,0,0,0,0,0,0,0,0,1
C40H39O6S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H39O7N3,1,0,0,0,0,1,0,0,1,0
C40H39O7S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H39O9S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H40O1S1,0,0,0,0,0,0,0,0,0,0
C40H40O10S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H40O12S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H40O12S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H40O14S2,0,0,0,0,0,0,0,0,0,0
C40H40O15S2,0,0,0,0,0,0,0,0,0,0
C40H40O16S2,0,0,0,0,0,0,0,0,0,0
C40H40O17,0,0,0,0,0,0,0,0,0,0
C40H40O18,0,0,0,0,0,0,0,0,0,0
C40H40O18S2,0,0,0,0,0,0,0,0,0,0
C40H40O19,0,0,0,0,0,0,0,0,0,0
C40H40O19S2,0,0,0,0,0,0,0,0,0,0
C40H40O20,0,0,0,0,0,0,0,0,0,0
C40H40O21,0,0,0,0,0,0,0,0,0,0
C40H40O21S2,0,0,0,0,0,0,0,0,0,0
C40H40O22,0,0,0,0,0,0,0,0,0,0
C40H40O3S1,0,0,0,0,0,0,0,0,0,0
C40H40O4S1,0,0,0,1,0,0,0,0,0,0
C40H40O5S1,0,0,0,0,0,0,0,0,0,0
C40H40O6S1,0,0,0,0,0,0,0,0,0,0
C40H40O6S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H40O7S1,0,0,0,0,0,0,0,0,0,0
C40H40O7S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H40O8S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H40O8S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H41O10S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H41O11S1N2P1,0,0,0,1,0,0,0,0,0,0
C40H41O11S1N3,0,0,0,0,0,0,0,0,0,0
C40H41O12S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H41O14S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H41O15S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H41O16S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H41O17S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H41O18N1,0,0,0,0,0,0,0,0,0,0
C40H41O2S2N1,0,0,0,0,0,0,0,0,0,0
C40H41O23S1N3,0,0,0,0,0,0,0,0,0,0
C40H41O6S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H41O8S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H42O1S1,0,0,0,0,0,0,0,0,1,0
C40H42O10S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H42O11S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H42O12S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H42O12S2N2,0,0,0,0,0,0,0,0,0,0
C40H42O13S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H42O15,0,0,0,0,0,0,0,0,0,0
C40H42O15S2,0,0,0,0,0,0,0,0,0,0
C40H42O16,0,0,0,0,0,0,0,0,0,0
C40H42O16S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H42O17,0,0,0,0,0,0,0,0,0,0
C40H42O17S1N1P1,0,0,0,0,0,0,0,0,0,0
C40H42O18,0,0,0,0,0,0,0,0,0,0
C40H42O19,0,0,0,1,0,0,0,0,0,0
C40H42O19S2,0,0,0,0,0,0,0,0,0,0
C40H42O20,0,0,0,0,0,0,0,0,0,0
C40H42O20S2,0,0,0,0,0,0,0,0,0,0
C40H42O21,0,0,0,0,0,0,0,0,0,0
C40H42O21S2,0,0,0,0,0,0,0,0,0,0
C40H42O21S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H42O22,0,0,0,0,0,0,0,0,0,0
C40H42O22S1N1P1,0,0,0,0,0,0,0,0,0,0
C40H42O3S1,0,0,0,0,0,0,0,0,0,0
C40H42O4N3P1,0,0,0,0,0,0,0,0,0,0
C40H42O4S1,0,0,0,1,0,0,0,0,0,0
C40H42O5S1,0,0,0,0,0,0,0,0,0,0
C40H42O5S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H42O6S1N1P1,0,0,0,0,0,1,0,0,0,0
C40H42O6S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H42O7S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H42O9S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H43O10S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H43O11S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H43O11S1N3,0,0,0,0,0,0,0,0,0,0
C40H43O12S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H43O12S1N3,0,0,0,0,0,0,0,0,0,0
C40H43O13S1N3,0,0,0,0,0,0,0,0,0,0
C40H43O13S2N3,0,0,0,0,0,0,0,0,0,0
C40H43O14S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H43O15S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H43O15S1N3,0,0,0,0,0,0,0,0,0,0
C40H43O16S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H43O17S2N1,0,0,0,0,0,0,0,0,0,0
C40H43O5S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H43O7S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H43O8S1N2P1,0,0,0,1,0,0,0,0,0,0
C40H43O8S2N2P1,0,0,0,1,0,0,0,0,0,1
C40H43O9S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H44O1S1,0,0,0,0,0,0,0,0,0,0
C40H44O10S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H44O11S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H44O12S2,0,0,0,0,0,0,0,0,0,0
C40H44O12S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H44O13,0,0,0,0,0,0,0,0,0,0
C40H44O13S2,0,0,0,0,0,0,0,0,0,0
C40H44O14,0,0,0,0,0,0,0,0,0,0
C40H44O15,0,0,0,0,0,0,0,0,0,0
C40H44O15S2,0,0,0,0,0,0,0,0,0,0
C40H44O16,0,0,0,0,0,0,0,0,0,0
C40H44O17,0,0,0,0,0,0,0,0,0,0
C40H44O18,0,0,0,0,0,0,0,0,0,0
C40H44O19,0,0,0,0,0,0,0,0,0,0
C40H44O19S2,0,0,0,0,0,0,0,0,0,0
C40H44O2S1,0,0,0,0,0,0,0,0,0,0
C40H44O20,0,0,0,0,0,0,0,0,0,0
C40H44O20S2,0,0,0,0,0,0,0,0,0,0
C40H44O21,0,0,0,0,0,0,0,0,0,0
C40H44O22,0,0,0,0,0,0,0,0,0,0
C40H44O23,0,0,0,0,0,0,0,0,0,0
C40H44O4S1,1,0,0,0,0,0,0,0,0,0
C40H44O4S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H44O5S1,0,0,0,0,0,0,0,0,0,0
C40H44O5S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H44O6S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H44O7S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H44O7S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H44O8S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H44O9S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H45O10S1N3,0,0,0,0,0,0,0,0,0,0
C40H45O12S1N2P1,0,0,0,1,0,0,0,0,0,0
C40H45O13S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H45O13S1N3,0,0,0,0,0,0,0,0,0,0
C40H45O14S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H45O14S2N1,0,0,0,0,0,0,0,0,0,0
C40H45O15S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H45O23S1N3,0,0,0,0,0,0,0,0,0,0
C40H45O4S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H45O5S2N2P1,0,0,0,0,0,0,0,0,0,0
C40H45O6S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H45O9S1N2P1,0,0,0,1,0,0,0,0,0,0
C40H46O1N1P1,0,0,0,0,0,0,0,0,0,0
C40H46O10S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H46O11S2,0,0,0,0,0,0,0,0,0,0
C40H46O11S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H46O12,0,0,0,0,0,0,0,0,0,0
C40H46O13,0,0,0,0,0,0,0,0,0,0
C40H46O13S2,0,0,0,0,0,0,0,0,0,0
C40H46O14,0,0,0,0,0,0,0,0,0,0
C40H46O14S2,0,0,0,0,0,0,0,0,0,0
C40H46O15,0,0,0,0,0,0,0,0,0,0
C40H46O16,0,0,0,0,0,0,0,0,0,0
C40H46O17,0,0,0,0,0,0,0,0,0,0
C40H46O18,0,0,0,0,0,0,0,0,0,0
C40H46O18S1,0,0,0,0,0,0,0,0,0,1
C40H46O19,0,0,0,0,0,0,0,0,0,0
C40H46O2S1,0,0,0,0,0,0,0,0,0,0
C40H46O20,0,0,0,0,0,0,0,0,0,0
C40H46O21,0,0,0,0,0,0,0,0,0,0
C40H46O21S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H46O22,0,0,0,0,0,0,0,0,0,0
C40H46O22S1N1P1,0,0,0,0,0,0,0,0,0,0
C40H46O23,0,0,0,0,0,0,0,0,0,0
C40H46O3S1,0,0,0,0,0,0,0,0,0,0
C40H46O4S1,1,0,0,0,0,0,0,0,0,0
C40H46O4S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H46O5S1N3P1,0,0,0,0,0,0,0,0,0,0
C40H46O5S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H46O6S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H46O7S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H46O8S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H46O9S2N1P1,0,0,0,0,0,0,0,0,0,0
C40H47O10S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H47O11S1N2P1,0,0,0,0,0,0,0,0,0,0
C40H47O13S1N2P1,0,0,0,0,0,0,0,0,0,0
