drug,cell_line_id,observed_ic50
GEFITINIB,JHH6,1.35398
GEFITINIB,JHH7,3.17239
GEFITINIB,JHOC5,3.35855
GEFITINIB,JHOM1,8.09974
GEFITINIB,JHOS2,5.27286
GEFITINIB,JHOS4,1.59216
GEFITINIB,JHUEM1,4.27413
GEFITINIB,JIMT1,3.86078
GEFITINIB,JJN3,2.8939
GEFITINIB,JL1,7.90901
GEFITINIB,JM1,4.43424
GEFITINIB,JMSU1,2.84297
GEFITINIB,JURKAT,2.84282
GEFITINIB,JVM2,3.34107
GEFITINIB,JVM3,2.86174
GEFITINIB,K029AX,4.02549
GEFITINIB,K562,2.54695
GEFITINIB,KALS1,4.75085
GEFITINIB,KARPAS299,2.62333
GEFITINIB,KARPAS422,4.55951
GEFITINIB,KASUMI1,6.6648
GEFITINIB,KATOIII,4.13087
GEFITINIB,KCL22,3.39586
GEFITINIB,KE37,3.06203
GEFITINIB,KE39,0.998087
GEFITINIB,KE97,3.06111
GEFITINIB,KELLY,2.9959
GEFITINIB,KIJK,3.04755
GEFITINIB,KM12,4.94915
GEFITINIB,KMBC2,3.12608
GEFITINIB,KMM1,9.2961
GEFITINIB,KMRC20,3.97065
GEFITINIB,KMRC3,1.98103
GEFITINIB,KMS26,2.92143
GEFITINIB,KMS27,4.29169
GEFITINIB,KNS60,3.28324
GEFITINIB,KNS62,5.90311
GEFITINIB,KNS81,3.4976
GEFITINIB,KO52,4.78732
GEFITINIB,KON,2.2616
GEFITINIB,KOSC2,2.43912
GEFITINIB,KP2,4.83864
GEFITINIB,KP3,3.42668
GEFITINIB,KPNSI9S,4.05854
GEFITINIB,KPNYN,2.9405
GEFITINIB,KU1919,4.75877
GEFITINIB,KU812,2.53948
GEFITINIB,KYO1,3.35302
GEFITINIB,KYSE180,3.54021
GEFITINIB,KYSE270,0.924076
GEFITINIB,KYSE410,1.96907
GEFITINIB,KYSE450,8.69145
GEFITINIB,KYSE510,5.56278
GEFITINIB,KYSE520,4.60947
GEFITINIB,KYSE70,2.73579
GEFITINIB,L33,3.5509
GEFITINIB,L363,3.02746
GEFITINIB,L428,3.42359
GEFITINIB,LCLC97TM1,3.44086
GEFITINIB,LI7,3.61862
GEFITINIB,LK2,5.7981799999999994
GEFITINIB,LMSU,5.16223
GEFITINIB,LN18,3.75507
GEFITINIB,LN229,3.73196
GEFITINIB,LNCAPCLONEFGC,5.17206
GEFITINIB,LOUNH91,6.33978
GEFITINIB,LOVO,1.63792
GEFITINIB,LP1,2.3854
GEFITINIB,LS1034,4.50709
GEFITINIB,LS123,4.61001
GEFITINIB,LS180,3.08775
GEFITINIB,LS411N,4.38718
GEFITINIB,LU135,2.78093
GEFITINIB,LU165,3.26568
GEFITINIB,M059K,5.18973
GEFITINIB,M07E,3.5497
GEFITINIB,MC116,7.32673
GEFITINIB,MCF7,4.18493
GEFITINIB,MDAMB157,5.50961
GEFITINIB,MDAMB231,4.06508
GEFITINIB,MDAMB361,2.92594
GEFITINIB,MDAMB415,3.42642
GEFITINIB,MDAMB435S,3.63818
GEFITINIB,MDAMB436,4.03341
GEFITINIB,MDAMB453,3.38833
GEFITINIB,MDST8,7.99901
GEFITINIB,MELHO,2.6702
GEFITINIB,MELJUSO,3.08544
GEFITINIB,MFE296,3.88812
GEFITINIB,MFE319,3.57512
GEFITINIB,MFM223,3.70244
GEFITINIB,MG63,4.33211
GEFITINIB,MHHES1,3.07618
GEFITINIB,MHHNB11,3.7013
GEFITINIB,MIAPACA2,5.02076
GEFITINIB,MKN45,7.36116
GEFITINIB,MKN74,4.17426
GEFITINIB,MM1S,4.03739
GEFITINIB,MOLM13,1.8093
GEFITINIB,MONOMAC1,2.72657
GEFITINIB,MORCPR,3.67837
GEFITINIB,MPP89,5.43305
GEFITINIB,MS751,2.76012
GEFITINIB,MSTO211H,2.05613
GEFITINIB,MV411,1.45829
GEFITINIB,NALM6,2.90702
GEFITINIB,NAMALWA,4.60415
GEFITINIB,NB1,4.27521
GEFITINIB,NB4,3.17974
GEFITINIB,NCCIT,2.01039
GEFITINIB,NCIH1048,3.19837
GEFITINIB,NCIH1092,3.19617
GEFITINIB,NCIH1155,3.42467
GEFITINIB,NCIH1299,4.76124
GEFITINIB,NCIH1355,3.13293
GEFITINIB,NCIH1373,3.55336
GEFITINIB,NCIH1437,2.71897
GEFITINIB,NCIH1568,1.6797
GEFITINIB,NCIH1573,2.07893
GEFITINIB,NCIH1581,3.56822
GEFITINIB,NCIH1648,0.50116
GEFITINIB,NCIH1650,4.93562
GEFITINIB,NCIH1666,-1.42564
GEFITINIB,NCIH1693,1.95327
GEFITINIB,NCIH1694,2.82783
GEFITINIB,NCIH1792,3.7089
GEFITINIB,NCIH1793,3.94977
GEFITINIB,NCIH1836,2.82544
GEFITINIB,NCIH1915,5.27703
GEFITINIB,NCIH1944,2.7326
GEFITINIB,NCIH1975,3.01323
GEFITINIB,NCIH2009,4.89345
GEFITINIB,NCIH2023,3.6632
GEFITINIB,NCIH2030,3.70428
GEFITINIB,NCIH2052,9.18743
GEFITINIB,NCIH2087,2.9646
GEFITINIB,NCIH209,3.62105
GEFITINIB,NCIH211,3.16477
GEFITINIB,NCIH2110,2.86
GEFITINIB,NCIH2122,2.81674
GEFITINIB,NCIH2170,2.42345
GEFITINIB,NCIH2171,2.83358
GEFITINIB,NCIH2172,4.69361
GEFITINIB,NCIH226,4.00565
GEFITINIB,NCIH2286,5.32699
GEFITINIB,NCIH23,4.55251
GEFITINIB,NCIH2452,3.13561
GEFITINIB,NCIH28,3.59037
GEFITINIB,NCIH292,2.54018
GEFITINIB,NCIH3122,3.51432
GEFITINIB,NCIH322,1.85756
GEFITINIB,NCIH358,1.09545
GEFITINIB,NCIH441,4.36747
GEFITINIB,NCIH446,3.86186
GEFITINIB,NCIH460,6.04514
GEFITINIB,NCIH520,5.83771
GEFITINIB,NCIH526,4.19353
GEFITINIB,NCIH650,4.32568
GEFITINIB,NCIH661,1.93597
GEFITINIB,NCIH716,5.03615
GEFITINIB,NCIH727,5.04108
GEFITINIB,NCIH841,4.47422
GEFITINIB,NCIN87,0.366563
GEFITINIB,NCO2,1.85706
GEFITINIB,NH12,2.93742
GEFITINIB,NH6,4.49126
GEFITINIB,NMCG1,4.16734
GEFITINIB,NOMO1,3.40703
GEFITINIB,OAW28,3.74914
GEFITINIB,OAW42,4.62419
GEFITINIB,OCIAML2,2.99565
GEFITINIB,OCIAML3,4.71008
GEFITINIB,OE21,-0.98916
GEFITINIB,ONCODG1,3.60564
GEFITINIB,ONS76,3.92455
GEFITINIB,OPM2,2.53666
GEFITINIB,OSC20,2.84549
GEFITINIB,OSRC2,4.12085
GEFITINIB,OUMS23,4.2352
GEFITINIB,OV7,2.44412
GEFITINIB,OV90,5.34487
GEFITINIB,OVCAR8,4.2871
GEFITINIB,OVISE,3.83546
GEFITINIB,OVK18,3.37637
GEFITINIB,OVTOKO,2.99031
GEFITINIB,P30OHK,2.96351
GEFITINIB,P31FUJ,2.97254
GEFITINIB,PA1,3.24545
GEFITINIB,PANC0327,3.09627
GEFITINIB,PANC0403,9.95774
GEFITINIB,PANC0813,3.47536
GEFITINIB,PANC1,5.36959
GEFITINIB,PANC1005,3.52518
GEFITINIB,PATU8902,5.09709
GEFITINIB,PATU8988S,4.51417
GEFITINIB,PATU8988T,5.44755
GEFITINIB,PC14,-2.79688
GEFITINIB,PC3,4.16393
GEFITINIB,PECAPJ15,4.37071
GEFITINIB,PECAPJ34CLONEC12,0.849226
GEFITINIB,PECAPJ41CLONED2,6.1299
GEFITINIB,PECAPJ49,2.65251
GEFITINIB,PEER,2.67402
GEFITINIB,PEO1,3.0067
GEFITINIB,PFSK1,2.85416
GEFITINIB,PK45H,8.151
GEFITINIB,PLCPRF5,4.06068
GEFITINIB,RAJI,3.72281
GEFITINIB,RCC10RGB,7.07522
GEFITINIB,RCHACV,3.3909
GEFITINIB,RD,4.36506
GEFITINIB,REH,3.00081
GEFITINIB,RERFGC1B,2.57907
GEFITINIB,RERFLCAD1,4.34203
GEFITINIB,RERFLCAD2,5.25859
GEFITINIB,RERFLCSQ1,-0.0419503
GEFITINIB,RH30,2.27945
GEFITINIB,RH41,2.93554
GEFITINIB,RI1,2.75251
GEFITINIB,RKN,4.14591
GEFITINIB,RKO,3.87583
GEFITINIB,RL,4.37995
GEFITINIB,RL952,1.82488
GEFITINIB,RMGI,1.77055
GEFITINIB,RPMI7951,3.21764
GEFITINIB,RPMI8226,2.9159
GEFITINIB,RT112,4.04729
GEFITINIB,RT4,2.75068
GEFITINIB,SAOS2,4.83167
GEFITINIB,SAS,3.07758
GEFITINIB,SCABER,-0.264204
GEFITINIB,SCC3,2.87547
GEFITINIB,SEM,2.67614
GEFITINIB,SET2,3.92025
GEFITINIB,SF126,4.10251
GEFITINIB,SF268,2.88407
GEFITINIB,SF295,4.85225
GEFITINIB,SF539,2.48187
GEFITINIB,SH10TC,5.34912
GEFITINIB,SHP77,4.29966
GEFITINIB,SIHA,2.48318
GEFITINIB,SIMA,3.4862
GEFITINIB,SISO,3.24402
GEFITINIB,SKBR3,1.29753
GEFITINIB,SKGIIIA,2.23863
GEFITINIB,SKGT2,-0.874994
GEFITINIB,SKGT4,0.88768
GEFITINIB,SKHEP1,5.21311
GEFITINIB,SKMEL2,5.28165
GEFITINIB,SKMEL24,2.56807
GEFITINIB,SKMEL30,3.1607
GEFITINIB,SKMES1,1.69373
GEFITINIB,SKMM2,4.01683
GEFITINIB,SKN,2.81771
GEFITINIB,SKNAS,4.75657
GEFITINIB,SKNBE2,3.74422
GEFITINIB,SKNDZ,0.635375
GEFITINIB,SKNFI,3.97104
GEFITINIB,SKOV3,4.04762
GEFITINIB,SKUT1,5.33438
GEFITINIB,SNGM,3.37851
GEFITINIB,SNU1,3.9658
GEFITINIB,SNU1033,-0.459546
GEFITINIB,SNU1041,4.47791
GEFITINIB,SNU1066,8.98714
GEFITINIB,SNU1076,-1.82105
GEFITINIB,SNU1077,3.95048
GEFITINIB,SNU1079,-3.30042
GEFITINIB,SNU182,1.67454
GEFITINIB,SNU201,4.11097
GEFITINIB,SNU213,3.18063
GEFITINIB,SNU216,-0.595418
GEFITINIB,SNU308,1.25793
GEFITINIB,SNU387,5.22029
GEFITINIB,SNU423,4.66815
GEFITINIB,SNU449,3.50096
GEFITINIB,SNU46,5.66085
GEFITINIB,SNU478,-0.985481
GEFITINIB,SNU5,3.41816
GEFITINIB,SNU601,3.73815
GEFITINIB,SNU61,2.73999
GEFITINIB,SNU620,3.28797
GEFITINIB,SNU626,4.12435
GEFITINIB,SNU668,5.11785
GEFITINIB,SNU685,4.98124
GEFITINIB,SNU719,5.99159
GEFITINIB,SNU738,4.61168
GEFITINIB,SNU761,2.32976
GEFITINIB,SNU8,3.52395
GEFITINIB,SNU81,2.71694
GEFITINIB,SNU840,0.856418
GEFITINIB,SNUC4,2.13818
GEFITINIB,SNUC5,4.58112
GEFITINIB,ST486,2.72918
GEFITINIB,SUDHL1,3.18808
GEFITINIB,SUDHL4,5.42876
GEFITINIB,SUDHL5,1.33319
GEFITINIB,SUDHL8,3.80715
GEFITINIB,SUIT2,4.32805
GEFITINIB,SUPM2,4.32062
GEFITINIB,SUPT1,2.68511
GEFITINIB,SW1088,4.43084
GEFITINIB,SW1271,2.89943
GEFITINIB,SW13,1.18628
GEFITINIB,SW1463,0.242097
GEFITINIB,SW156,2.547
GEFITINIB,SW1573,3.93917
GEFITINIB,SW1990,4.34741
GEFITINIB,SW579,2.53466
GEFITINIB,SW620,4.50579
GEFITINIB,SW626,4.45304
GEFITINIB,SW837,2.95591
GEFITINIB,SW954,2.47545
GEFITINIB,SW982,8.08781
GEFITINIB,T24,5.12585
GEFITINIB,T47D,3.87513
GEFITINIB,TC71,3.65505
GEFITINIB,TCCPAN2,4.47766
GEFITINIB,TE4,0.560121
GEFITINIB,TE6,0.178367
GEFITINIB,TE8,2.92431
GEFITINIB,TE9,3.59287
GEFITINIB,TF1,4.69248
GEFITINIB,TGW,2.81567
GEFITINIB,THP1,3.87639
GEFITINIB,TM31,4.63665
GEFITINIB,TOV112D,6.50625
GEFITINIB,TOV21G,5.34813
GEFITINIB,TT2609C02,5.5263
GEFITINIB,TTC709,9.51152
GEFITINIB,TUHR4TKB,3.22942
GEFITINIB,TYKNU,3.28561
GEFITINIB,U118MG,4.95988
GEFITINIB,U251MG,3.72237
GEFITINIB,U2OS,5.04528
GEFITINIB,UACC257,2.5354
GEFITINIB,UACC62,4.43516
GEFITINIB,UACC893,2.48388
GEFITINIB,UBLC1,-3.20773
GEFITINIB,UMUC1,4.45181
GEFITINIB,UMUC3,5.0135
GEFITINIB,UWB1289,2.46212
GEFITINIB,VAESBJ,5.38985
GEFITINIB,VCAP,5.37609
GEFITINIB,VMCUB1,1.34153
GEFITINIB,VMRCRCW,2.7472
GEFITINIB,WM115,2.57309
GEFITINIB,WM793,3.50688
GEFITINIB,WM88,4.72677
GEFITINIB,WM983B,4.21047
GEFITINIB,WSUNHL,3.56338
GEFITINIB,YAPC,3.60322
GEFITINIB,YD15,-1.82567
GEFITINIB,YD38,-2.73733
GEFITINIB,YH13,5.36134
GEFITINIB,YKG1,5.39948
GEFITINIB,ZR751,5.07284
GEMCITABINE,22RV1,-3.83935
GEMCITABINE,2313287,-3.87202
GEMCITABINE,253J,-0.40703
GEMCITABINE,253JBV,3.31077
GEMCITABINE,42MGBA,-3.87976
GEMCITABINE,639V,-5.52222
GEMCITABINE,647V,-5.74627
GEMCITABINE,697,-8.19851
GEMCITABINE,769P,-1.72809
GEMCITABINE,786O,-3.31834
GEMCITABINE,8505C,-3.63987
GEMCITABINE,8MGBA,-5.85142
GEMCITABINE,A172,-2.17264
GEMCITABINE,A2058,-1.77227
GEMCITABINE,A253,-2.64206
GEMCITABINE,A2780,-6.30423
GEMCITABINE,A375,-7.29236
GEMCITABINE,A388,-6.14657
GEMCITABINE,A427,-1.76002
GEMCITABINE,A549,-2.47613
GEMCITABINE,ABC1,-5.29973
GEMCITABINE,ACCMESO1,6.23678
GEMCITABINE,AGS,-4.69714
GEMCITABINE,AM38,-4.58351
GEMCITABINE,AML193,-5.65703
GEMCITABINE,AMO1,-3.32488
GEMCITABINE,ASPC1,5.85745
GEMCITABINE,AU565,-2.51871
GEMCITABINE,BC3C,1.85666
GEMCITABINE,BCPAP,-0.581411
GEMCITABINE,BECKER,0.289062
GEMCITABINE,BFTC905,-6.31864
GEMCITABINE,BFTC909,-4.20311
GEMCITABINE,BHT101,-1.05265
GEMCITABINE,BICR16,8.06541
GEMCITABINE,BICR31,9.23619
GEMCITABINE,BICR56,4.9607
GEMCITABINE,BICR6,4.06148
GEMCITABINE,BICR78,-0.932437
GEMCITABINE,BL70,-1.59053
GEMCITABINE,BPH1,-4.6626
GEMCITABINE,BT12,4.58631
GEMCITABINE,BXPC3,-1.11059
GEMCITABINE,C2BBE1,12.6276
GEMCITABINE,C33A,-6.0348
GEMCITABINE,C4I,-4.00767
GEMCITABINE,CA922,-3.00757
GEMCITABINE,CADOES1,-4.7843
GEMCITABINE,CAKI1,7.34372
GEMCITABINE,CAKI2,10.2452
GEMCITABINE,CAL12T,7.17386
GEMCITABINE,CAL29,-5.26413
GEMCITABINE,CAL33,-4.99059
GEMCITABINE,CAL51,-3.89365
GEMCITABINE,CAL62,-5.60331
GEMCITABINE,CAL78,3.58733
GEMCITABINE,CALU6,9.64913
GEMCITABINE,CAMA1,8.06664
GEMCITABINE,CAOV3,-9.67239
GEMCITABINE,CAPAN1,0.739779
GEMCITABINE,CAS1,4.56825
GEMCITABINE,CASKI,-4.08376
GEMCITABINE,CCFSTTG1,9.26778
GEMCITABINE,CFPAC1,-3.43174
GEMCITABINE,CHAGOK1,15.5822
GEMCITABINE,CHP134,-2.59988
GEMCITABINE,CHP212,-10.6242
GEMCITABINE,CL11,0.00651639
GEMCITABINE,CL40,-1.41292
GEMCITABINE,CMLT1,-6.3949
GEMCITABINE,COLO320,2.17862
GEMCITABINE,COLO678,3.75679
GEMCITABINE,COLO679,-5.88936
GEMCITABINE,COLO792,7.53385
GEMCITABINE,COLO800,-2.32514
GEMCITABINE,COLO824,7.62864
GEMCITABINE,CORL105,2.25385
GEMCITABINE,CORL279,-4.59537
GEMCITABINE,CORL311,-2.59385
GEMCITABINE,COV318,10.7088
GEMCITABINE,COV362,5.86421
GEMCITABINE,COV434,-2.91878
GEMCITABINE,D283MED,-7.1485
GEMCITABINE,DANG,1.38855
GEMCITABINE,DAOY,-4.55981
GEMCITABINE,DB,-8.09872
GEMCITABINE,DBTRG05MG,4.05207
GEMCITABINE,DETROIT562,-0.778649
GEMCITABINE,DKMG,4.24735
GEMCITABINE,DLD1,2.7143
GEMCITABINE,DMS53,-1.71157
GEMCITABINE,DOTC24510,-1.51211
GEMCITABINE,ECGI10,0.643869
GEMCITABINE,EFM19,4.83432
GEMCITABINE,EFO21,4.68762
GEMCITABINE,EFO27,6.11294
GEMCITABINE,EJM,-4.49353
GEMCITABINE,EKVX,8.35743
GEMCITABINE,EM2,-4.73906
GEMCITABINE,EN,6.63561
GEMCITABINE,EOL1,-6.68864
GEMCITABINE,ES2,-0.2244750000000002
GEMCITABINE,ESO26,-0.746727
GEMCITABINE,ESO51,-1.76412
GEMCITABINE,ESS1,-5.56057
GEMCITABINE,F36P,2.52609
GEMCITABINE,FADU,-5.66009
GEMCITABINE,FARAGE,-7.39749
GEMCITABINE,FLO1,0.335344
GEMCITABINE,FTC133,-3.49255
GEMCITABINE,FU97,8.68779
GEMCITABINE,G292CLONEA141B1,6.2014
GEMCITABINE,G401,-3.94549
GEMCITABINE,G402,-8.72107
GEMCITABINE,GB1,-1.06454
GEMCITABINE,GCT,-1.79535
GEMCITABINE,GI1,-4.62083
GEMCITABINE,GIMEN,2.8339
GEMCITABINE,GP5D,-4.68454
GEMCITABINE,GSS,-6.7164
GEMCITABINE,GSU,7.85924
GEMCITABINE,H4,-6.45456
GEMCITABINE,HCC1187,5.76016
GEMCITABINE,HCC1359,-3.55995
GEMCITABINE,HCC1395,9.33869
GEMCITABINE,HCC1419,6.953
GEMCITABINE,HCC1428,6.91511
GEMCITABINE,HCC15,-0.769949
GEMCITABINE,HCC1937,5.07021
GEMCITABINE,HCC202,6.42367
GEMCITABINE,HCC33,4.86054
GEMCITABINE,HCC366,-2.21725
GEMCITABINE,HCC38,-4.83012
GEMCITABINE,HCC44,-0.19807
GEMCITABINE,HCC56,8.0244
GEMCITABINE,HCC70,10.1161
GEMCITABINE,HCC78,-6.42197
GEMCITABINE,HCC95,7.77611
GEMCITABINE,HDMYZ,-4.17487
GEMCITABINE,HEC1,3.78419
GEMCITABINE,HEC151,-1.29072
GEMCITABINE,HEC1B,8.94055
GEMCITABINE,HEC251,6.35118
GEMCITABINE,HEC265,1.84238
GEMCITABINE,HEC50B,8.12106
GEMCITABINE,HEC59,6.22725
GEMCITABINE,HEC6,2.90696
GEMCITABINE,HEL,-7.36757
GEMCITABINE,HEL9217,-6.56138
GEMCITABINE,HEPG2,0.803931
GEMCITABINE,HEYA8,-8.64293
GEMCITABINE,HGC27,-1.97283
GEMCITABINE,HLF,-6.38255
GEMCITABINE,HMC18,0.370854
GEMCITABINE,HMVII,2.68872
GEMCITABINE,HO1U1,0.21572
GEMCITABINE,HOP62,-0.262647
GEMCITABINE,HPAFII,8.49278
GEMCITABINE,HS294T,-6.92933
GEMCITABINE,HS683,-0.59812
GEMCITABINE,HS746T,9.23508
GEMCITABINE,HS852T,7.75705
GEMCITABINE,HS936T,7.35664
GEMCITABINE,HS944T,0.0305805
GEMCITABINE,HSC2,-5.74228
GEMCITABINE,HSC3,-4.68398
GEMCITABINE,HSC4,-5.34717
GEMCITABINE,HT,-2.17229
GEMCITABINE,HT1080,1.10679
GEMCITABINE,HT1197,9.16051
GEMCITABINE,HT1376,7.50995
GEMCITABINE,HT144,10.5713
GEMCITABINE,HT3,-3.0681
GEMCITABINE,HT55,3.85524
GEMCITABINE,HUCCT1,1.049
GEMCITABINE,HUH1,0.588058
GEMCITABINE,HUH7,6.42191
GEMCITABINE,HUNS1,-7.74224
GEMCITABINE,HUO9,-6.48072
GEMCITABINE,HUPT3,4.08028
GEMCITABINE,HUPT4,-3.90622
GEMCITABINE,IALM,6.01777
GEMCITABINE,IGR1,4.1729
GEMCITABINE,IGR39,3.03303
GEMCITABINE,IGROV1,1.22866
GEMCITABINE,IHH4,-8.34996
GEMCITABINE,IM95,2.88407
GEMCITABINE,IMR32,-7.84027
GEMCITABINE,IPC298,-7.06817
GEMCITABINE,ISHIKAWAHERAKLIO02ER,3.43242
GEMCITABINE,ISTMES1,3.41213
GEMCITABINE,J82,-1.21973
GEMCITABINE,JAR,0.928013
GEMCITABINE,JHH1,6.8317
GEMCITABINE,JHH2,4.21949
GEMCITABINE,JHH4,2.20346
GEMCITABINE,JHH5,1.09081
GEMCITABINE,JHH6,6.27933
GEMCITABINE,JHH7,7.09943
GEMCITABINE,JHOC5,-4.99396
GEMCITABINE,JHOM1,7.36834
GEMCITABINE,JHOS2,2.71448
GEMCITABINE,JHOS4,9.07721
GEMCITABINE,JHUEM1,-2.07468
GEMCITABINE,JHUEM7,1.42563
GEMCITABINE,JIMT1,12.3379
GEMCITABINE,JJN3,-0.547825
GEMCITABINE,JL1,7.05728
GEMCITABINE,JM1,-8.87935
GEMCITABINE,JMSU1,-2.46738
GEMCITABINE,JURKAT,-4.02729
GEMCITABINE,JVM2,-6.91568
GEMCITABINE,JVM3,-7.05151
GEMCITABINE,K029AX,0.868748
GEMCITABINE,K562,3.89934
GEMCITABINE,KALS1,5.52134
GEMCITABINE,KARPAS299,-4.8911
GEMCITABINE,KARPAS422,-3.28978
GEMCITABINE,KASUMI1,-2.49049
GEMCITABINE,KATOIII,7.32457
GEMCITABINE,KCL22,-5.01271
GEMCITABINE,KE37,-7.05437
GEMCITABINE,KE39,7.25585
GEMCITABINE,KE97,-7.13385
GEMCITABINE,KELLY,-6.83021
GEMCITABINE,KIJK,-4.74387
GEMCITABINE,KM12,1.85954
GEMCITABINE,KMBC2,4.98418
GEMCITABINE,KMRC20,0.253748
GEMCITABINE,KMRC3,-0.425711
GEMCITABINE,KMS26,-6.76837
GEMCITABINE,KMS27,-6.15347
GEMCITABINE,KNS60,1.06337
GEMCITABINE,KNS62,3.19428
GEMCITABINE,KNS81,3.33851
GEMCITABINE,KO52,-5.3365
GEMCITABINE,KON,-5.744
GEMCITABINE,KOSC2,-2.32744
GEMCITABINE,KP2,5.99438
GEMCITABINE,KP3,7.09606
GEMCITABINE,KPL1,5.45889
GEMCITABINE,KPNSI9S,-3.82647
GEMCITABINE,KPNYN,0.737363
GEMCITABINE,KU1919,1.62673
GEMCITABINE,KU812,-5.89581
GEMCITABINE,KYO1,-5.36282
GEMCITABINE,KYSE180,5.87584
GEMCITABINE,KYSE270,-5.00268
GEMCITABINE,KYSE410,8.97932
GEMCITABINE,KYSE450,11.4224
GEMCITABINE,KYSE510,-8.59554
GEMCITABINE,KYSE520,7.4998
GEMCITABINE,KYSE70,9.8273
GEMCITABINE,L1236,-2.70697
GEMCITABINE,L363,-2.12674
GEMCITABINE,L428,-6.29192
GEMCITABINE,LCLC97TM1,-0.638558
GEMCITABINE,LI7,-0.760651
GEMCITABINE,LK2,2.8984285
GEMCITABINE,LMSU,8.1771
GEMCITABINE,LN18,0.935276
GEMCITABINE,LN229,5.92414
GEMCITABINE,LNCAPCLONEFGC,0.0352298
GEMCITABINE,LOUNH91,3.2067
GEMCITABINE,LOVO,-5.39379
GEMCITABINE,LP1,7.41634
GEMCITABINE,LS1034,1.69335
GEMCITABINE,LS123,0.826055
GEMCITABINE,LS180,-3.278
GEMCITABINE,LS411N,2.79143
GEMCITABINE,LU135,-2.39249
GEMCITABINE,LU165,3.29907
GEMCITABINE,M059K,4.39463
GEMCITABINE,M07E,-4.10272
GEMCITABINE,MC116,-4.08577
GEMCITABINE,MCF7,1.96855
GEMCITABINE,MDAMB157,-1.39471
GEMCITABINE,MDAMB231,0.86507
GEMCITABINE,MDAMB361,9.03845
GEMCITABINE,MDAMB436,1.36086
GEMCITABINE,MDAMB453,3.03846
GEMCITABINE,MDST8,-4.63327
GEMCITABINE,MELHO,1.57393
GEMCITABINE,MELJUSO,3.48774
GEMCITABINE,MFE296,0.0881035
GEMCITABINE,MFE319,9.17423
GEMCITABINE,MFM223,6.43429
GEMCITABINE,MG63,-1.86846
GEMCITABINE,MHHES1,-6.03659
GEMCITABINE,MHHNB11,-5.6896
GEMCITABINE,MIAPACA2,-2.19177
GEMCITABINE,MJ,-5.33222
GEMCITABINE,MKN45,5.96333
GEMCITABINE,MKN74,4.96222
GEMCITABINE,MM1S,-5.16634
GEMCITABINE,MOLM13,-6.32303
GEMCITABINE,MONOMAC1,-0.395626
GEMCITABINE,MORCPR,-0.0687271
GEMCITABINE,MPP89,2.94083
GEMCITABINE,MS751,3.25997
GEMCITABINE,MSTO211H,-3.38703
GEMCITABINE,MV411,-8.12172
GEMCITABINE,NALM6,-7.8232
GEMCITABINE,NAMALWA,-7.02752
GEMCITABINE,NB1,-1.12043
GEMCITABINE,NB4,-8.04609
GEMCITABINE,NCCIT,5.76859
GEMCITABINE,NCIH1048,-4.35739
GEMCITABINE,NCIH1092,3.43331
GEMCITABINE,NCIH1155,-4.52778
GEMCITABINE,NCIH1299,2.42082
GEMCITABINE,NCIH1355,7.78294
GEMCITABINE,NCIH1373,-0.638925
GEMCITABINE,NCIH1437,-0.0222488
GEMCITABINE,NCIH1568,-4.85823
GEMCITABINE,NCIH1573,4.97375
GEMCITABINE,NCIH1581,1.79571
GEMCITABINE,NCIH1648,4.68131
GEMCITABINE,NCIH1650,1.58713
GEMCITABINE,NCIH1666,1.99077
GEMCITABINE,NCIH1693,5.05225
GEMCITABINE,NCIH1694,-3.14245
GEMCITABINE,NCIH1792,-0.885491
GEMCITABINE,NCIH1793,1.09492
GEMCITABINE,NCIH1836,5.37986
GEMCITABINE,NCIH1915,11.477
GEMCITABINE,NCIH1944,-2.437
GEMCITABINE,NCIH1975,-1.92014
GEMCITABINE,NCIH2009,0.743187
GEMCITABINE,NCIH2023,-2.69801
GEMCITABINE,NCIH2030,7.93022
GEMCITABINE,NCIH2052,1.10357
GEMCITABINE,NCIH2087,-2.8118
GEMCITABINE,NCIH209,-4.3997
GEMCITABINE,NCIH211,-4.50401
GEMCITABINE,NCIH2110,-6.66934
GEMCITABINE,NCIH2122,-1.68643
GEMCITABINE,NCIH2170,-6.68042
GEMCITABINE,NCIH2171,0.211194
GEMCITABINE,NCIH2172,11.0683
GEMCITABINE,NCIH226,1.57552
GEMCITABINE,NCIH2286,-1.49582
GEMCITABINE,NCIH23,-4.44644
GEMCITABINE,NCIH2452,1.99366
GEMCITABINE,NCIH28,-1.03955
GEMCITABINE,NCIH292,-4.84207
GEMCITABINE,NCIH3122,-5.00383
GEMCITABINE,NCIH322,10.1184
GEMCITABINE,NCIH358,3.98848
GEMCITABINE,NCIH441,3.54794
GEMCITABINE,NCIH446,-0.201504
GEMCITABINE,NCIH460,-5.76887
GEMCITABINE,NCIH520,-4.22599
GEMCITABINE,NCIH526,-3.07251
GEMCITABINE,NCIH650,1.67904
GEMCITABINE,NCIH661,6.20573
GEMCITABINE,NCIH716,8.5962
GEMCITABINE,NCIH727,5.62129
GEMCITABINE,NCIH841,7.72492
GEMCITABINE,NCIN87,-2.31361
GEMCITABINE,NCO2,-8.11337
GEMCITABINE,NH6,3.99055
GEMCITABINE,NMCG1,4.27073
GEMCITABINE,NOMO1,-6.03674
GEMCITABINE,OAW28,6.14766
GEMCITABINE,OAW42,-3.99233
GEMCITABINE,OCIAML2,-7.2371
GEMCITABINE,OCIAML3,-7.09016
